474_MLEA_000850	1255
474_UPA3_0195	1305
474_MBOVPG45_0711	1478
474_Mscb_s05_0820	1255
474_MLC_8100	1255
474_MARTH_orf213	1464
474_MAG6110	1478
474_MHP7448_0616	1412
222_MCJ_001450	179
222_MCRO_0141	180
222_MHP7448_0179	179
222_MLEA_006590	172
222_MYPU_5720	179
222_MPN180	184
222_MLC_6810	180
222_Mbvg_s01_7200	179
222_MBOVPG45_0277	179
222_Mscc_s03_1140	180
222_SPICI03_117	179
222_Mscb_s01_1150	180
222_AYWB_507	198
222_MHJ_0175	179
222_Magb_s01_1730	179
222_MCAP0681	180
222_MFE_05430	179
222_UUR10_0241	182
222_Mbovb_s02_4630	179
222_Msce_s03_2820	180
222_MGAH_0734	183
222_ATP_00356	181
222_MSB_A0699	180
222_Mbova_s01_1790	179
222_Udiv_s02_0280	182
222_Mcapa_s03_6290	180
222_MAG5320	179
222_MAGa5950	179
222_MYPE10020	183
222_MARTH_orf426	179
222_Mccp_s01_1570	180
222_Malk_s01_1740	179
222_MHO_2830	179
222_MG166	184
222_Maur_s01_3360	179
222_UU246	182
222_Myea_s02_4800	180
222_Mscd_s05_0450	180
222_ACL_0102	179
222_Msca_s01_1110	180
222_mhp203	179
222_UPA3_0254	182
222_Marg_s01_4930	179
222_MGA_0734	183
222_MSC_0730	180
222_MS53_0628	180
222_MMB_0574	179
222_MMOB2500	179
222_PA0572	183
222_Mfl138	180
222_MHR_0387	179
222_MGF_0441	183
222_Mcc_s02_1450	180
222_MPUT5890	180
222_MMS_A0801	180
222_Movi_s01_1920	179
222_Mlea_s02_1840	180
222_MMCAP2_0656	180
222_PAM215	184
1789_Mscb_s04_0820	148
1789_MCAP0096	148
1789_UPA3_0057	141
1789_UU058	141
1789_MMB_0790	148
1789_MFE_07940	110
1789_MAGa8560	147
1789_Msca_s10_0770	148
1789_Mscc_s07_0430	148
1789_Udiv_s57_0020	144
1789_Mcc_s02_0430	148
1789_MGA_0102	144
1789_MGAH_0102	143
1789_MHJ_0261	145
1789_MYPE3530	146
1789_PA0603	176
1789_MPUT6340	148
1789_Mcapa_s03_2310	148
1789_Marg_s01_0650	143
1789_MCRO_0086	146
1789_SPICI02_017	143
1789_MSB_A0142	148
1789_UUR10_0065	141
1789_Mbvg_s01_2990	147
1789_Malk_s01_0430	143
1789_ATP_00328	151
1789_MLC_7860	148
1789_MCJ_005720	144
1789_Movi_s01_0910	145
1789_MBOVPG45_0855	148
1789_MLEA_001070	148
1789_MMCAP2_0776	148
1789_Mbova_s01_7330	147
1789_MGF_2884	143
1789_Maur_s01_4650	143
1789_Mfl210	149
1789_MSC_0857	148
1789_MS53_0480	143
1789_Mccp_s01_6170	148
1789_Mlea_s02_6430	148
1789_MMS_A0942	148
1789_MPN074	147
1789_MYPU_3520	145
1789_PAM146	152
1789_MG059	145
1789_ACL_0406	149
1789_MHP7448_0269	145
1789_MAG7390	147
1789_Mbovb_s02_7090	148
1789_MHO_1910	143
1789_Myea_s02_6920	148
1789_MARTH_orf151	143
1789_AYWB_574	152
1789_Mscd_s13_0260	148
1789_MHR_0256	145
1789_Msce_s03_1850	148
1789_Magb_s01_4290	147
1789_mhp110	145
1789_MMOB2640	142
1948.2_UUR10_0318	299
1948.2_PA0489	302
1948.2_Mlea_s02_4620	310
1948.2_MSB_A0409	310
1948.2_UU313	299
1948.2_Movi_s01_0120	304
1948.2_MARTH_orf515	298
1948.2_Mbova_s01_0330	305
1948.2_MHP7448_0458	289
1948.2_Malk_s01_2310	297
1948.2_Msca_s07_0140	310
1948.2_ACL_0817	297
1948.2_Msce_s03_3970	310
1948.2_MMCAP2_0517	310
1948.2_Maur_s01_2720	300
1948.2_MAGa7710	305
1948.2_UPA3_0328	292
1948.2_MCRO_0697	312
1948.2_Udiv_s48_0250	300
1948.2_Mfl387	311
1948.2_mhp457	304
1948.2_MHO_1410	297
1948.2_Mcc_s02_2690	310
1948.2_MGA_0996	312
1948.2_Magb_s01_3550	305
1948.2_SPICI04_129	306
1948.2_Myea_s02_6650	305
1948.2_MHR_0369	297
1948.2_MMB_0727	305
1948.2_Marg_s01_5360	298
1948.2_MFE_08140	307
1948.2_MYPE1310	298
1948.2_MMS_A0641	310
1948.2_Mbovb_s02_0290	305
1948.2_Mccp_s01_4400	310
1948.2_Mscc_s05_0150	310
1948.2_Mscb_s02_0150	310
1948.2_Mcapa_s03_3750	310
1948.2_MG209	308
1948.2_MYPU_2980	296
1948.2_MAG6750	305
1948.2_MLC_5510	310
1948.2_AYWB_590	306
1948.2_MGAH_0996	311
1948.2_MSC_0583	310
1948.2_Mscd_s05_1430	310
1948.2_MGF_4608	311
1948.2_MBOVPG45_0772	305
1948.2_MMOB3260	298
1948.2_ATP_00274	299
1948.2_MHJ_0455	289
1948.2_MCJ_004600	306
1948.2_MPN292	309
1948.2_MPUT3610	308
1948.2_Mbvg_s01_4790	303
1948.2_MS53_0595	303
1948.2_MLEA_002100	310
1948.2_PAM131	303
1948.2_MCAP0395	322
1575_Mscd_s05_1560	295
1575_Msce_s03_4160	295
1575_ACL_0130	282
1575_Maur_s01_3930	238
1575_AYWB_490	285
1575_MLC_5420	295
1575_MARTH_orf163	234
1575_MSB_A0423	296
1575_Mlea_s02_4470	296
1575_MHR_0106	245
1575_Marg_s01_1840	234
1575_Mcc_s02_2830	295
1575_Mscb_s02_0340	295
1575_MGAH_0249	273
1575_MPN071	276
1575_Mcapa_s03_3910	296
1575_MSC_0564	295
1575_MCAP0410	296
1575_PAM232	285
1575_MFE_07850	236
1575_Msca_s07_0300	295
1575_MMS_A0617	295
1575_MHP7448_0261	202
1575_Mscc_s05_0340	295
1575_Mbova_s01_0250	239
1575_Myea_s02_6560	297
1575_ATP_00375	280
1575_Malk_s01_5990	234
1575_SPICI03_072	302
1575_MHJ_0253	202
1575_Mbovb_s02_0220	241
1575_MMB_0735	241
1575_MAG6830	239
1575_MGA_0249	273
1575_MBOVPG45_0780	241
1575_MPUT3690	295
1575_UUR10_0185	279
1575_MLEA_002240	296
1575_Mbvg_s01_3340	240
1575_Mfl103	290
1575_MYPE1400	282
1575_PA0167	289
1575_MS53_0050	232
1575_MG056	277
1575_MYPU_0540	222
1575_MMOB5250	234
1575_MAGa7790	239
1575_UPA3_0201	279
1575_Udiv_s37_0040	284
1575_MMCAP2_0504	295
1575_MGF_2180	273
1575_MCRO_0730	237
1575_Movi_s01_1370	243
1575_MCJ_003790	238
1575_MHO_1000	237
1575_Mccp_s01_4245	310
1575_mhp118	244
1575_UU195	279
1575_Magb_s01_3630	239
1299.0_MCAP0481	424
1299.0_ACL_0347	318
1299.0_MYPU_6740	373
1299.0_Mbvg_s01_3380	347
1299.0_MSB_A0494	423
1299.0_UPA3_0147	351
1299.0_Mccp_s01_3590	424
1299.0_MGA_0919	349
1299.0_MHP7448_0008	333
1299.0_Msce_s03_4740	415
1299.0_Mbovb_s02_1430	354
1299.0_MHR_0084	380
1299.0_Magb_s01_6410	354
1299.0_MG297	346
1299.0_SPICI02_021	328
1299.0_MGF_1235	348
1299.0_MCJ_002530	338
1299.0_MMB_0210	354
1299.0_MMOB1380	426
1299.0_MFE_00610	355
1299.0_Maur_s01_0940	351
1299.0_MAGa2040	354
1299.0_Mbova_s01_5080	354
1299.0_PA0827	331
1299.0_PAM679	347
1299.0_UUR10_0157	351
1299.0_UU141	351
1299.0_MS53_0145	350
1299.0_AYWB_064	356
1299.0_MPUT4950	356
1299.0_Mlea_s02_3750	423
1299.0_Mfl237	367
1299.0_MPN425	348
1299.0_MBOVPG45_0638	352
1299.0_Msca_s07_0930	400
1299.0_mhp008	333
1299.0_MAG2040	354
1299.0_MARTH_orf059	351
1299.0_MLC_4690	412
1299.0_MCRO_0658	350
1299.0_MHJ_0008	333
1299.0_Mscb_s02_0960	400
1299.0_Movi_s03_0190	333
1299.0_Mscd_s05_2180	412
1299.0_Marg_s01_3460	351
1299.0_Udiv_s20_0080	353
1299.0_Mcapa_s03_4590	424
1299.0_MMCAP2_0429	409
1299.0_Myea_s02_6340	351
1299.0_ATP_00074	324
1299.0_MGAH_0919	348
1299.0_MSC_0489	400
1299.0_MHO_4590	351
1299.0_MMS_A0538	412
1299.0_Malk_s01_4210	351
1299.0_MLEA_002950	423
1299.0_MYPE4840	354
1299.0_Mcc_s02_3500	412
1299.0_Mscc_s05_0980	400
763_MCAP0663	151
763_MS53_0076	144
763_Magb_s01_0940	144
763_MMB_0490	144
763_UPA3_0616	148
763_MLEA_006410	151
763_MMCAP2_0638	151
763_SPICI20_074	146
763_MCRO_0428	144
763_AYWB_582	152
763_MSC_0713	151
763_Mfl493	150
763_Mbovb_s02_3870	144
763_Maur_s01_3650	144
763_Mbova_s01_2580	144
763_ATP_00332	145
763_Marg_s01_0290	144
763_MAGa4770	144
763_MMOB2290	144
763_UU577	148
763_MCJ_000300	134
763_Myea_s02_4990	151
763_Mcapa_s03_6120	151
763_Mccp_s01_1740	151
763_MHR_0124	145
763_Mscc_s03_0970	151
763_MMS_A0782	151
763_Msca_s01_0950	151
763_MYPE810	146
763_Udiv_s42_0010	149
763_Mbvg_s01_3170	144
763_MYPU_4950	144
763_MSB_A0681	151
763_UUR10_0677	148
763_Mlea_s02_2010	151
763_MHP7448_0651	144
763_Msce_s03_2990	151
763_PA0496	151
763_MHO_2240	144
763_MFE_01560	144
763_MLC_6640	151
763_Mscb_s01_0980	151
763_ACL_0137	142
763_MAG4550	144
763_Mscd_s05_0620	151
763_MGF_3967	147
763_MBOVPG45_0362	144
763_MGA_1154	154
763_Malk_s01_0130	144
763_MPUT5720	151
763_Movi_s03_2150	145
763_MG418	146
763_PAM138	152
763_mhp672	144
763_MARTH_orf386	144
763_MPN617	146
763_MHJ_0651	144
763_Mcc_s02_1620	151
763_MGAH_1154	147
408_Mccp_s01_1460	88
408_Mbova_s01_1680	92
408_MGA_0714	87
408_MAG5420	92
408_MFE_05540	91
408_Msca_s01_1188	88
408_MGF_0403	87
408_Mscb_s01_1270	88
408_MMCAP2_0667	88
408_MCJ_001350	91
408_Mlea_s02_1730	88
408_MCAP0692	88
408_MPN169	87
408_Msce_s03_2710	88
408_Mfl127	87
408_Maur_s01_3260	94
408_UU235	88
408_MLEA_006700	88
408_Mcapa_s03_6400	88
408_MHO_2940	91
408_MAGa6060	92
408_MCRO_0129	92
408_MSC_0741	88
408_Mbvg_s01_7090	91
408_Mcc_s02_1340	88
408_MMB_0584	92
408_MMS_A0812	88
408_Mbovb_s02_4740	92
408_UUR10_0230	88
408_mhp191	90
408_MG155	87
408_MMOB2390	91
408_Magb_s01_1840	92
408_SPICI03_106	91
408_MLC_6915	88
408_ATP_00345	93
408_Udiv_s02_0390	88
408_ACL_0091	92
408_Marg_s01_5040	93
408_Myea_s02_4720	90
408_Malk_s01_1840	94
408_MBOVPG45_0266	92
408_MHR_0398	91
408_UPA3_0243	88
408_MSB_A0710	88
408_MARTH_orf439	91
408_MYPU_5840	91
408_PA0583	93
408_MS53_0639	92
408_MYPE10130	77
408_Movi_s01_2020	91
408_PAM204	93
408_Mscc_s03_1250	88
408_Mscd_s05_0340	88
408_MHP7448_0190	90
408_MGAH_0714	87
408_MHJ_0186	90
408_AYWB_518	93
408_MPUT6000	91
1792_UPA3_0545	291
1792_MAG2600	298
1792_ATP_00233	279
1792_Mscd_s05_1260	295
1792_Mbova_s01_4400	298
1792_MPN631	298
1792_MBOVPG45_0558	298
1792_mhp059	303
1792_Malk_s01_3090	292
1792_Movi_s01_2430	300
1792_Udiv_s26_0070	295
1792_MHO_5010	293
1792_UUR10_0597	291
1792_MHJ_0052	303
1792_Marg_s01_2090	292
1792_Mbovb_s02_2140	298
1792_PAM166	278
1792_MSC_0607	295
1792_MCRO_0353	291
1792_Mscb_s01_0070	295
1792_MYPU_5320	294
1792_MFE_04350	290
1792_Myea_s02_2060	295
1792_MGF_0646	295
1792_MS53_0414	292
1792_MGAH_0782	295
1792_Mccp_s01_9340	295
1792_MCAP0372	295
1792_Mbvg_s01_2050	293
1792_PA0518	277
1792_ACL_1156	296
1792_MAGa2730	298
1792_MMS_A0668	295
1792_Maur_s01_1600	292
1792_Mscc_s03_0050	295
1792_MCJ_001190	299
1792_Msca_s01_0050	295
1792_MG433	298
1792_UU514	291
1792_Mlea_s02_8790	295
1792_Magb_s01_7060	298
1792_MHP7448_0056	303
1792_MHR_0412	296
1792_MMCAP2_0539	295
1792_Mfl560	297
1792_Mcc_s02_2500	295
1792_MMOB1770	294
1792_Mcapa_s03_0050	295
1792_MSB_A0386	295
1792_MPUT4570	296
1792_MARTH_orf063	292
1792_Msce_s03_3780	295
1792_MMB_0274	298
1792_MYPE9580	292
1792_MGA_0782	297
1792_MLEA_001870	295
1792_SPICI04_137	296
1792_AYWB_553	274
1792_MLC_5700	295
1518_Mcapa_s03_6300	129
1518_Movi_s01_1930	131
1518_Mscc_s03_1150	129
1518_UPA3_0253	132
1518_PA0573	130
1518_MYPU_5730	132
1518_Maur_s01_3350	136
1518_MHO_2840	137
1518_ATP_00355	130
1518_mhp202	135
1518_Mcc_s02_1440	129
1518_MMS_A0802	129
1518_MS53_0629	130
1518_Magb_s01_1740	131
1518_MHR_0388	130
1518_UU245	132
1518_Mlea_s02_1830	129
1518_MMOB2490	133
1518_MGA_0733	133
1518_UUR10_0240	132
1518_Myea_s02_4790	129
1518_MCRO_0140	131
1518_AYWB_508	130
1518_MFE_05440	131
1518_MCAP0682	129
1518_MMCAP2_0657	129
1518_MLC_6820	129
1518_MGAH_0733	133
1518_Mbova_s01_1780	131
1518_Msce_s03_2810	129
1518_MGF_0438	133
1518_Mbovb_s02_4640	131
1518_Mfl137	129
1518_MG165	141
1518_MCJ_001440	131
1518_MMB_0575	131
1518_MPUT5900	129
1518_Udiv_s02_0290	132
1518_MSC_0731	129
1518_MAG5330	131
1518_MPN179	142
1518_MSB_A0700	129
1518_Mscb_s01_1160	129
1518_Mscd_s05_0440	129
1518_Mbvg_s01_7190	131
1518_PAM214	130
1518_MHJ_0176	131
1518_Mccp_s01_1560	129
1518_MYPE10030	131
1518_Msca_s01_1120	129
1518_Malk_s01_1750	136
1518_ACL_0101	131
1518_MARTH_orf428	137
1518_MHP7448_0180	131
1518_SPICI03_116	129
1518_MAGa5960	131
1518_Marg_s01_4940	136
1518_MLEA_006600	129
1518_MBOVPG45_0276	131
178_Mcapa_s03_5860	274
178_Movi_s01_1310	272
178_SPICI01A_039	277
178_MMOB3720	274
178_MMS_A0746	274
178_Mscc_s03_0670	274
178_MGF_4334	274
178_Udiv_s43_0190	275
178_MGA_1053	275
178_Mscd_s10_0010	274
178_UUR10_0458	277
178_MCRO_0240	274
178_MGAH_1053	274
178_MARTH_orf656	275
178_Mscb_s01_0680	274
178_MFE_03540	273
178_ATP_00071	270
178_PA0823	271
178_MLEA_006120	274
178_MYPE2000	277
178_MPUT5460	275
178_Mbovb_s02_3440	279
178_MAG3150	279
178_MYPU_3100	278
178_MBOVPG45_0405	279
178_Mccp_s01_2060	274
178_MMCAP2_0610	274
178_AYWB_067	276
178_UPA3_0431	275
178_MHJ_0579	275
178_Myea_s02_5390	275
178_UU413	275
178_Mbvg_s01_0480	276
178_MSB_A0651	274
178_MHO_3860	275
178_MCAP0635	274
178_Msce_s03_3230	274
178_Mfl581	275
178_MMB_0447	279
178_Mlea_s02_2280	277
178_Msca_s01_0650	274
178_Maur_s01_6380	274
178_MG262.1	284
178_MS53_0448	281
178_MAGa3550	279
178_MCJ_003990	271
178_Malk_s01_3610	274
178_Marg_s01_2720	274
178_MSC_0682	274
178_mhp595	275
178_MHP7448_0578	275
178_Magb_s01_7620	279
178_Mbova_s01_3040	276
178_MPN380	277
178_ACL_0351	452
178_MLC_6410	274
178_PAM674	276
178_MHR_0640	278
178_Mcc_s02_1900	274
940_MAGa6850	1211
940_SPICI01B_073	1301
940_Malk_s01_2130	1196
940_PAM260	1273
940_MPN516	1391
940_MHP7448_0617	1220
940_mhp636	1220
940_MG341	1390
940_MGAH_1000	1389
940_MCRO_0331	1204
940_UUR10_0178	1434
940_ATP_00390	1273
940_MMB_0656	1211
940_MHO_2680	1199
940_MBOVPG45_0712	1211
940_MSB_A0118	1287
940_Msce_s03_0870	1291
940_Mlea_s02_6170	1287
940_MGF_4587	1390
940_MPUT6760	1288
940_Mfl598	1284
940_Udiv_s62_0040	1426
940_Mccp_s01_5890	1287
940_Msca_s04_1190	1291
940_Myea_s02_2940	1287
940_PA0665	1240
940_MYPU_5460	1216
940_MAG6120	1211
940_ACL_0171	1271
940_Mscb_s05_0830	1291
940_Mscd_s11_1330	1291
940_MARTH_orf212	1197
940_Mcapa_s03_2570	1287
940_Mscc_s06_0840	1291
940_Marg_s01_5250	1197
940_Mbova_s01_0920	1211
940_Movi_s01_2790	1220
940_MMS_A1104	1291
940_MFE_02550	1213
940_Magb_s01_2470	1211
940_MCAP0070	1287
940_UU187	1434
940_Mbovb_s02_0870	1211
940_MLEA_000840	1287
940_MMCAP2_0804	1291
940_MSC_1008	1291
940_Maur_s01_3020	1196
940_Mcc_s02_0180	1291
940_MYPE790	1375
940_Mbvg_s01_0680	1205
940_MS53_0485	1203
940_MLC_8110	1291
940_MHR_0055	1236
940_AYWB_461	1273
940_MHJ_0618	1220
940_UPA3_0194	1434
940_MMOB2810	1188
940_MCJ_006840	1217
940_MGA_1000	1396
673.2_SPICI06_034	577
673.2_MG036	550
673.2_Msce_s03_6060	574
673.2_Mcapa_s03_0540	575
673.2_MYPE2870	580
673.2_Mscd_s05_3280	574
673.2_MMS_A0368	574
673.2_ACL_0823	567
673.2_Mbova_s01_4170	567
673.2_Mscb_s02_2320	574
673.2_AYWB_593	576
673.2_MPN046	557
673.2_Mbovb_s02_2380	567
673.2_MHP7448_0243	561
673.2_MAG4490	567
673.2_Mccp_s01_8720	575
673.2_Movi_s03_1240	570
673.2_MHO_1880	564
673.2_Myea_s02_0300	574
673.2_Magb_s01_0810	567
673.2_Maur_s01_4670	557
673.2_Marg_s01_0680	557
673.2_Mlea_s02_8290	575
673.2_UU286	578
673.2_MSC_0333	574
673.2_MMCAP2_0287	574
673.2_MGAH_0948	582
673.2_Mfl365	577
673.2_ATP_00271	574
673.2_MCAP0323	575
673.2_Udiv_s44_0150	584
673.2_Mscc_s05_2440	574
673.2_MGF_1373	582
673.2_MHR_0145	573
673.2_MLC_3220	574
673.2_UUR10_0284	578
673.2_MYPU_3320	578
673.2_MMOB2740	567
673.2_Malk_s01_0460	557
673.2_MAGa4710	567
673.2_MBOVPG45_0531	567
673.2_MGA_0948	582
673.2_Mcc_s02_4920	574
673.2_MPUT2800	575
673.2_PA0486	561
673.2_MLEA_001390	575
673.2_Msca_s07_2240	574
673.2_MCRO_0380b	564
673.2_MMB_0299	567
673.2_PAM128	586
673.2_MCJ_005790	571
673.2_UPA3_0296	578
673.2_mhp137	569
673.2_MARTH_orf393	557
673.2_MS53_0436	566
673.2_Mbvg_s01_0600	568
673.2_MSB_A0337	575
673.2_MHJ_0235	561
673.2_MFE_05800	556
1872_MPUT6050	102
1872_MSC_0746	102
1872_MFE_05590	101
1872_Malk_s01_1890	102
1872_Udiv_s02_0440	101
1872_MARTH_orf446	101
1872_MG150	106
1872_MCRO_0124	103
1872_UPA3_0238	101
1872_Msce_s03_2660	102
1872_Maur_s01_3210	102
1872_Mfl122	102
1872_MMB_0590	107
1872_Mbovb_s02_4790	107
1872_MAG5470	107
1872_MMCAP2_0672	102
1872_ATP_00340	104
1872_Mscb_s01_1320	102
1872_AYWB_524	105
1872_Movi_s01_2070	115
1872_MAGa6110	107
1872_Mcapa_s03_6450	102
1872_MHP7448_0195	123
1872_MMS_A0817	102
1872_MSB_A0715	102
1872_PA0588	105
1872_MGA_0705	126
1872_Myea_s02_4670	102
1872_MMOB2340	102
1872_Mlea_s02_1680	102
1872_MYPU_5900	103
1872_Mcc_s02_1290	102
1872_MBOVPG45_0261	101
1872_Mscd_s05_0290	102
1872_Mbova_s01_1630	107
1872_ACL_0086	102
1872_mhp186	137
1872_MCJ_001300	106
1872_Marg_s01_5090	102
1872_Mbvg_s01_7040	108
1872_MPN164	108
1872_MHR_0403	104
1872_Msca_s01_1230	102
1872_UUR10_0225	101
1872_MYPE10190	129
1872_Magb_s01_1890	107
1872_Mscc_s03_1300	102
1872_MGF_0376	121
1872_MCAP0697	102
1872_MLC_6960	102
1872_MHO_2990	102
1872_UU230	101
1872_SPICI03_101	102
1872_PAM199	107
1872_MLEA_006750	102
1872_MGAH_0705	121
1872_MHJ_0191	123
1872_Mccp_s01_1410	102
1872_MS53_0644	96
1813.0_Marg_s01_4640	48
1813.0_MSB_A0156	53
1813.0_AYWB_467b	48
1813.0_MSC_0960b	53
1813.0_Movi_s01_1665	46
1813.0_MGA_0474b	48
1813.0_MYPE8855	48
1813.0_MMB_0042b	49
1813.0_MHR_0241b	47
1813.0_MHP7448_0638	46
1813.0_Malk_s01_5575	48
1813.0_MARTH_orf096	48
1813.0_MBOVPG45_0044	49
1813.0_Maur_s01_5850	48
1813.0_Mbvg_s01_4225	49
1813.0_Mbova_s01_6820	49
1813.0_MMCAP2_0838b	53
1813.0_Msce_s03_1095	53
1813.0_UU579a	48
1813.0_MG055.1	48
1813.0_MS53_0359b	50
1813.0_MFE_07660	49
1813.0_MLEA_001205	53
1813.0_Mscb_s04_0095	53
1813.0_MHO_4010	49
1813.0_Msca_s10_0075	53
1813.0_Mbovb_s02_6575	49
1813.0_MAGa0430	49
1813.0_Udiv_s56_0045	48
1813.0_MMOB1465	46
1813.0_Mscc_s06_1035	53
1813.0_SPICI03_053	53
1813.0_MAG0430	49
1813.0_Mccp_s01_6310	53
1813.0_UUR10_0683b	48
1813.0_MPUT6850	53
1813.0_Mlea_s02_6570	53
1813.0_MCJ_001775	46
1813.0_Mscd_s05_4030	53
1813.0_PAM253	61
1813.0_Mcapa_s03_2170	53
1813.0_MGAH_1355	48
1813.0_MCAP0112	53
1813.0_Myea_s02_3045	53
1813.0_MPN069	48
1813.0_Mfl089	54
1813.0_Mcc_s02_6770	53
1813.0_mhp658b	46
1813.0_PA0671b	48
1813.0_UPA3_0618b	48
1813.0_Magb_s01_4810	49
1813.0_MMS_A1052b	53
1813.0_ATP_00383	49
1813.0_MGF_5047	48
1813.0_MCRO_0109b	49
1813.0_MHJ_0638b	46
1813.0_ACL_0149	49
1813.0_MYPU_1800	46
1813.0_MLC_8300	53
802_Udiv_s02_0010	147
802_MHJ_0287	241
802_Msce_s03_0380	137
802_ACL_0193	95
802_Mbvg_s01_0310	117
802_MLEA_000290	137
802_Msca_s04_0730	137
802_MCAP0024	137
802_MPN228	215
802_SPICI01B_021	149
802_Mcc_s02_7830	137
802_Marg_s01_3990	140
802_MGAH_0423	191
802_Mfl080	290
802_MMOB2270	154
802_MG090	208
802_Movi_s03_2620	196
802_Maur_s01_0310	141
802_MYPU_6110	150
802_MPUT6940	137
802_MCRO_0449	170
802_MCJ_004530	146
802_MLC_0240	137
802_Mlea_s02_5600	137
802_MGF_4870	191
802_MSB_A0030	137
802_MYPE1140	145
802_AYWB_003	95
802_UU554	160
802_PAM009	112
802_MHP7448_0296	241
802_MHR_0527	182
802_MARTH_orf696	160
802_MMS_A0027	137
802_MGA_0423	191
802_MAGa2890	145
802_Mbovb_s02_2310	145
802_Myea_s02_3130	137
802_Mcapa_s03_3030	137
802_Mscc_s06_0350	137
802_MFE_02610	157
